b2c896bfb55c9c83eacdedff663c315a b863bba8dccc2bca852158b4deb6df7c 4 4 4 5 3 5 4 4 4 6 7 4 4 2 1 6 6 3 4 4 4 1 5 
c978417ed5de01bfabefbe112bef6b38 dde43c6991e3bcbfe21ce3c2fd4a1868 4 4 4 3 1 7 3 5 5 5 6 6 4 2 5 4 6 6 4 4 2 1 4 
af363a84143b43bf2a01d055f13c8daf 52a0520e2a75ddd067c74fe29e6f3575 6 2 3 6 4 5 5 4 2 5 2 3 4 5 3 2 5 6 5 2 5 5 3 
90effda52b4064554235ab337138e2cf 8945a646c81254cffc8379f44eb4da72 2 6 4 3 4 3 4 4 3 4 3 3 4 4 3 5 3 3 2 1 5 3 4 
49701174b076caf2ab75251cad08eb89 d99324decf8ed7ef71f9793baca21596 3 3 5 4 6 4 3 2 4 5 1 5 4 8 3 4 2 5 3 4 3 6 4 
fcad9fac23699fcedec4ea8cccd51562 80d0292a07968279541cdaf3d46b738b 6 6 4 5 3 4 5 2 3 3 4 1 4 4 5 4 3 7 5 5 2 3 5 
68b17c8b1a1b5af9df4485ac1a9a0e3d 0361aa80f6d5325621055161a83c5a18 3 3 5 5 5 6 3 4 4 3 4 2 4 6 2 2 5 5 5 4 5 5 4 
d4e2bbeefd15e7dc5a6c88740796b16b 5a7e16ddf5d7dbb907ea82d95be81dde 4 8 4 6 5 3 3 3 3 4 6 4 4 4 4 3 4 2 4 4 3 2 4 
1b1b8718316ef48bdb7dffe213b04d52 928a1e3dcb6a1cdf2f1565db85c88c88 4 2 4 2 3 4 4 5 4 4 6 3 4 4 6 3 7 4 3 5 6 4 3 
27cda3583b97e31614e2f82892467a40 1fcbd528840f1b40ddec03731a14c1f8 4 2 3 5 6 4 5 6 4 2 6 5 4 3 2 3 4 7 3 4 2 4 1 
23a0c45e38a7754c896d741bb3ef5bb2 6529d1460b956af52710ff171f3a46fa 3 1 4 3 6 6 3 4 3 3 4 4 4 5 3 5 2 3 1 3 4 5 6 
a101e4d9a8592531c79a4c7a89a72daa ff438d63e90844e5e4e5c80031ae58d2 3 3 7 4 2 5 4 4 3 5 4 8 4 4 3 4 7 3 6 5 4 5 4 
e21c068a752bbc3cc508b74eb0e4f81a 7860a219de5d1790ce32b4e2eaa6d714 4 4 5 6 3 4 3 4 7 4 6 4 4 5 5 3 3 5 3 5 5 2 4 
d2e5dc47109884d6a13b24511f1d6bf5 51e4d6d47dbc5858c923af1800e3df7c 4 6 4 2 3 2 2 6 5 3 3 3 4 4 4 5 5 4 4 3 6 4 2 
b32af3c4c3779a64b2beb5d1db20c635 3fbe8859fd8b05b2bd75d01bbc84bc46 5 3 3 4 4 6 5 4 2 5 3 6 4 2 5 4 2 5 3 2 5 4 5 
d3512796c8c1fa7b80af4c5bcf13916c 9651745efd933970af0f268648d11846 5 5 4 6 7 1 5 3 1 4 3 4 4 3 4 3 8 4 4 2 5 3 3 
8a2f8952f184cd71331acc032d5d6f16 2be9b6e47dd561d660d593501084aad9 3 3 1 2 5 4 5 5 5 2 4 4 4 2 3 5 3 5 4 4 7 4 2 
74016a658537d6b851a2bb7e002b95fc 65b64afdf798b8469758bf4b7adf01fe 4 6 3 2 3 3 5 3 7 2 4 4 4 3 5 5 4 6 6 4 7 4 6 
b828513d5f27f6b1c9b12fc9dcc4c698 a623bfcfcb207f2ad9351d52aae8b8d0 4 4 3 3 3 5 5 3 5 2 4 4 4 5 2 4 4 4 4 2 5 4 4 
7bd62cdbfd228cc7d3bb90b0805648ac 460bc79f3c228cf38cb2807c8b0effd2 6 2 5 4 3 3 6 2 2 4 4 3 4 3 3 5 6 5 6 2 2 4 5 
443d6c415ff80832b499e234ef2ae057 0ffbee18e02a17010e6f33c9c965019e 2 6 3 4 4 7 6 1 1 5 7 4 4 5 5 8 5 3 5 2 4 4 3 
db99c03a91c86c45614f7951795aa8e3 4483707776982866e70778fd7e290699 6 4 3 3 3 5 4 4 7 3 6 2 4 3 6 4 6 7 6 3 6 7 4 
e6a492776dffbdce4e361fc790c8aafa 45f17d75d0395a96bdd7a4bfee08602b 5 5 5 4 3 4 6 6 3 4 5 3 4 6 5 5 1 2 2 5 3 5 4 
9d7d570a7c14d8ca4af891dbc03cd5c6 dd8fc51f428206422d128529e88dca4a 5 5 3 4 2 4 6 5 5 4 6 6 4 8 5 6 4 2 5 2 1 4 4 
fb354477491c419314d26ed40e449a6e 80561c6facc8474d2a77dd14d29a891e 7 3 3 4 1 4 2 6 3 4 4 1 4 4 5 3 3 4 4 3 3 4 5 
d6a16e1fbdafb2d28121a6906541fe61 1273e61d0b62678c7850e6265adb3de2 5 7 5 3 2 5 3 1 4 4 3 2 4 2 4 5 3 6 4 3 6 3 5 
d8138595c2376744580ed4bd4fd21ef7 2015fe780e610751bbd11976b0f8a8c2 4 6 5 4 5 6 7 4 4 4 4 1 4 3 5 5 5 3 3 4 6 4 5 
b7f488792cf0bd84fe91424d64604486 8969c864cb1143cbdf4ba51221fcc180 6 4 1 4 6 2 3 7 4 4 3 3 4 5 3 4 4 3 4 5 4 3 4 
145d87404d45c44bd606983a67dcc030 f85cf4517efda6ae6620dee2a949b571 2 6 4 3 5 4 3 4 5 4 6 5 4 6 7 2 5 5 3 3 5 4 3 
58eb76a5303af107418941a86602d8e5 2247dfd6392ba80a9aa9eb1c4ac19d0f 3 5 5 1 6 4 2 6 3 2 1 2 4 4 6 5 6 2 6 5 3 3 3 
5eb4798eee6a952ff3d7d759d9af3e74 1cecd593f3af5e89d29ef8f5ce68d8f7 5 5 4 5 6 3 5 4 4 3 4 3 4 5 5 5 3 6 3 6 7 3 5 
9331fd819b92b18e6988e8423826b755 75a6cdbce4a5edd5607aa2ccc570aa12 4 4 6 1 6 4 3 7 3 5 3 5 4 4 5 5 2 5 6 4 4 6 4 
62d6d6fd68878bd2107314489acb9d90 6b6bcffa78b636d6e621572eade46e56 3 3 6 5 2 8 6 4 3 4 7 5 4 3 3 5 6 2 6 5 5 5 4 
f94bd862d36334e3d7482b7114c80123 0ce4a1ba1c570d1af88c16ef02f510d7 6 4 7 4 3 4 6 3 6 3 4 2 4 5 3 5 5 4 3 3 7 3 6 
f3a0c2c604f6a9db3ed44c529d4d752f 250b715289fc53d4413d64414240c732 6 4 4 3 1 5 6 3 2 2 6 3 4 4 5 4 6 5 5 3 4 4 3 
ca0ce4ce028da94062f593ff42082ec9 2320dac68c2befe91c42805741f2c9e7 4 4 3 3 3 3 2 3 5 4 6 3 4 3 4 4 4 5 3 6 1 4 5 
7a02737c8f1dbdf11250f055581f1e34 10c41730b6c82f876e2a7e22864238bb 5 3 4 5 5 4 5 4 4 5 5 1 4 3 3 6 5 5 3 2 3 4 4 
6f0111ff1ecef0311ee1867600a4aa95 2685928f915a298b41c622fab24eb0a5 6 2 5 2 3 5 2 5 2 4 5 3 4 5 3 3 4 5 5 5 4 3 4 
9ed4bbbda2aceec08d74368d18e122e1 6809a156ccc565574e2558d6bd179f33 5 5 6 4 6 6 3 4 3 2 4 3 4 5 4 2 4 5 3 3 3 2 5 
4756dfe902cda98f41e01c5ac13f3b5b 1a0cf072104226cf5abdf55f3729ce07 4 4 3 3 4 3 5 4 5 3 1 3 4 7 4 3 1 4 5 3 4 2 2 
7052887320310261111fbbd25ef62ea1 d4084089bcd98180ece9aaa934faf074 3 5 4 7 6 5 5 4 5 5 2 4 4 3 3 3 3 4 5 5 4 3 4 
03e67f2318828529a140fcff372aa08a d04c7c9635cfb947d76a2006fafa5682 2 2 3 4 5 6 5 5 5 3 3 3 4 3 7 7 3 3 4 4 2 4 2 
e69a8afe1c0f28bd4f24bc864e5c11b3 944db02734309e85a961c62aa26a528c 5 5 5 6 3 1 4 6 4 3 3 3 4 6 3 7 2 5 4 2 7 4 2 
22b3303ec258fb127cb798ca14a97d63 f954df41b05bc2eff3ec398e6cce76ef 2 2 6 4 4 5 6 5 6 4 3 6 4 8 4 4 5 3 3 3 4 5 5 
65cc4d2824483aa000d26a147ce87723 1ff5b57275f2682465cf59228ac6ef73 4 4 4 4 3 6 5 5 4 5 6 5 4 4 2 5 5 5 4 3 3 3 1 
6c599290a2cc31a29f9bb61b832d3e23 52f363a79d8307a143cc911adbe8c60a 4 4 4 5 4 3 3 4 6 4 2 3 4 4 5 3 3 4 3 4 4 4 3 
1c477fbe14b060b34c16cecf430cf214 3fbd98436d07456fa8c2239f210e42b6 3 5 3 3 4 4 5 5 4 5 3 6 4 4 4 5 4 5 4 5 5 4 5 
9912b4adc214600e2a2ede6e3bd0823f a8cb0e62f24f5ee0bdc0fdbf14ef0427 4 4 5 6 5 4 5 5 4 5 3 3 4 5 5 3 1 5 6 5 5 6 4 
84e88046fde155270f33954a031789ee 691c6023fc2860816988e04532ec9795 2 6 6 3 5 5 5 4 2 5 6 4 4 2 3 6 4 4 5 4 5 5 4 
7aa5697786be9f96f134e0f54c6ae342 e127aa452e6b1384288cdd9657795b74 5 3 3 4 4 5 6 5 4 1 4 4 4 2 5 4 7 3 3 5 3 3 6 
30f99cb6b83b4ca9702d9ebc9782fe73 a9bb0298b6ed7f48a69ef8a773464938 2 4 2 3 1 6 2 4 6 1 6 4 4 4 3 4 5 6 4 2 5 5 2 
b74c316f887d18f8aab7b44139b2b585 9be67995f1b4b6b7cb6478c287304530 6 4 4 4 5 4 3 3 3 6 4 5 4 4 4 5 3 5 2 2 5 2 5 
f2dcc77a5ae07204972646d0d8fb55dc da07b5b4d340c9927b213c21ee3558b4 5 5 6 5 3 6 5 4 6 3 4 5 4 5 1 6 5 5 5 4 5 5 5 
e72ebc410e2e45a5558b752d86ca0944 05f94c83892bafe8a34dbacd38679d47 6 4 3 5 4 5 5 4 5 3 5 2 4 5 4 5 3 2 5 5 2 6 3 
7334f281633726b8c39be54965ef8d50 ac6fc3e65138485b9abb0a49c3930a3f 5 3 2 4 3 1 4 4 3 3 1 4 4 5 6 5 4 3 4 5 6 4 5 
240f1687473c3f0ad725533c14e18cde b079f12989fc82776308d9dd4d269836 2 4 6 2 2 5 2 2 5 3 2 3 4 2 4 0 3 5 4 5 6 3 1 
2eb8a775f4e67fcc0bd2081fb395feae d1ed9870aaac42478f6e8537cecb3bce 4 2 5 5 2 5 3 4 6 5 2 4 4 5 2 3 3 2 5 4 5 5 4 
6661ed5a476c26533e2f72f2c470a068 c45b479440bad485d927c3f8382ff555 4 4 6 4 2 4 5 4 2 3 5 3 4 6 4 6 4 7 5 4 5 4 6 
8a030ed26f3425ad63979f27083f8f83 8062e3434e44f8422c401d36b99e3a22 3 3 3 7 2 6 2 2 5 2 4 1 4 2 6 5 4 4 2 5 3 2 5 
c157e0308c05ddef9d7d17a5bca6289d 6fda46e82c9081aea29774e0f75c7099 3 5 4 4 4 2 4 5 3 4 5 6 4 5 6 2 6 4 5 4 3 5 5 
676b4bf37128e20ea5f9b362a0dbffd4 2506e926f21a6fc4ac9984f5d5494f69 5 3 2 5 3 5 4 4 5 6 6 3 4 5 5 6 4 3 6 1 5 4 3 
bb0e612c36433adc3ded3eddc93db1e3 4c82fbec7241e86152269fe9c016ae76 6 2 4 4 5 6 3 4 4 6 3 3 4 2 4 5 3 3 5 4 2 3 2 
e8e3841e27bffa64ac38417575f25864 81cfc4da115afab1254c46c08006f7e1 4 4 4 6 2 5 2 4 6 4 3 2 4 4 2 6 5 5 4 4 4 5 5 
dbf0e802afe3665c1ba7d191992af5fa 3d38782755b134ab1ccbb91a1f7069d7 6 4 4 5 2 2 5 5 4 3 4 5 4 4 5 7 4 7 0 3 3 5 5 
ac09645beccab7087189990ab38e041a 94a9de922181424cb01790a36d6adbed 4 4 4 4 6 4 4 5 0 2 3 3 4 6 6 4 2 4 3 5 2 3 2 
e3cb39d095f1d8067a71102dff144727 c831455ec13f43ed63e4a116d88891bb 5 3 5 4 5 4 2 5 6 5 3 3 4 4 3 3 5 6 5 3 3 4 6 
bef92953ea015964726991727dd89911 ad84ca2e4e24588fbdafe205cf661c22 6 4 5 3 2 5 4 4 5 5 3 5 4 5 4 1 5 7 4 3 2 2 6 
300a161b0c707f7ed911f057e98968dd 20d2397d16905802b4fe8d0bdcd611d2 2 4 5 3 3 6 4 4 4 2 4 1 4 5 4 4 3 4 4 4 4 2 5 
f54da801bd287f973970ee22f956ff2e e948b0dcba6cbf93dca6faa7cfe16adf 6 6 2 3 3 4 3 3 6 4 5 5 4 4 3 2 3 3 4 5 4 3 4 
a0b02e5dd8adf4111de234173933458a 7c821d4b5c541a9cf756937f580b0f6f 2 4 4 6 3 3 3 4 3 4 4 5 4 6 4 5 4 4 5 5 3 4 5 
d67158ae1e4cc03c2ff453682798f234 9b62f55736dcc1d6bb84a688c9242850 5 7 4 7 4 2 4 3 5 3 4 5 4 3 3 3 6 2 3 4 4 7 5 
771b169667d6d296ca25fef2bdf126e4 802e77c42208921c44b5d1ca54c9d626 6 4 4 2 2 2 2 4 7 2 4 1 4 6 6 0 2 0 2 5 7 6 5 
1a5c8482325618fd7b17ef3908151d38 7778253326125ef090b51540e9b14517 3 3 3 6 3 3 2 3 3 5 3 6 4 2 3 3 2 5 5 4 4 6 7 
563f08899520861137754a3f8a677740 0d1d2dbdce7ccb67c6717037f88e859e 4 6 4 4 3 5 5 7 6 6 4 3 4 4 4 5 6 6 4 3 4 6 3 
ae900643b18c54e8019e288c059fcc19 e3f528462aeb8a7c267605275ef206f7 5 3 3 3 2 2 4 4 3 3 4 5 4 4 2 3 4 4 2 1 4 3 3 
a508df5695343e96d26622d806eef154 9601440e3f665d73554375b58199ac94 4 4 5 5 5 4 5 4 6 7 3 4 4 1 4 4 3 3 3 4 3 6 3 
c8e9cd5d1d0cf4f07216c87805b9cdbb 5b693c638c385f466156189fb200a96d 3 5 3 2 1 4 5 5 7 4 5 5 4 6 5 3 3 5 4 4 5 3 4 
e66b1e037712f3e928bb622d752fe8d9 5f67dd7986f3b7c6b93b0f3ae79cecc4 5 5 2 7 5 3 3 7 3 2 5 6 4 5 7 2 4 4 4 4 5 5 3 
63a294dab487c4dd43260ab855f39187 844ce318d7b264d4b99b2e195ad31ac8 4 2 5 4 4 5 4 4 4 6 7 2 4 3 7 4 7 3 4 6 6 3 5 
f6f7e7ab7eab88c1d1927926850badc4 7a0882f7b733202dab57a388991304cd 6 6 4 3 6 6 3 2 5 4 3 5 4 2 3 7 2 5 3 7 5 5 2 
3a87c6b9324e7a03e1f42966ffd72bb5 12c35f3e4cecb0a30038771e6852bac0 4 2 5 4 2 5 3 6 2 6 3 2 4 5 5 4 7 4 5 4 4 5 5 
f1854e24d3c927b4bd511bbc2846716b 86968bfed1208e919bf497cdf90bbb16 5 5 4 4 3 3 2 4 3 3 5 3 4 3 4 5 2 5 4 5 4 4 6 
2e211f02ea46b6a797d163bf17d52a6d d4d58b9f94ea48fbf7b12ec9f2dafcc4 4 2 3 3 2 3 3 3 1 2 2 4 4 3 2 3 5 2 4 2 3 4 4 
9ea7c988ed7f308551934468686fd65a e9e1ed5332e3ba46a6ea551a8460873a 5 5 4 5 4 1 3 4 3 1 5 5 4 1 5 5 5 4 3 5 2 6 4 
07326ff5b19f7a0233be6b9b2d41f65b 7f49f14ba68678c0c908b693806d0e54 3 3 4 5 5 5 3 4 2 4 4 7 4 3 5 6 4 4 3 2 2 4 3 
6da16e1f40e82173a68c0fd4cd052ff2 867c6c7561becd15e0b1c63b77a205db 5 3 5 5 5 2 2 6 7 6 5 3 4 4 6 4 5 4 6 3 3 1 6 
948103d569254810b157e47f5c13716e 72d4b2f23f66d53365394906287989df 3 7 4 3 3 3 5 5 6 3 3 4 4 5 5 4 2 6 4 5 3 2 3 
c1aa602bcfa93b80001fff5d3271cb86 ea32eaa4fa4fc53af2d7272c90ee6d8d 3 5 3 6 3 4 3 5 3 5 3 5 4 4 3 3 5 5 4 4 2 6 2 
de7816ad21512e21702d7ea29e492860 cbc45c9684ef8471a153373d248a8ee1 6 6 4 5 6 2 5 5 5 4 2 5 4 4 3 5 6 7 4 4 5 4 5 
ba5c56dbad84fc1db27bbf50c4e7b17f e5b878271ae9a0f28d8e2ecbab31c875 5 3 5 5 5 6 2 6 5 6 5 5 4 4 4 2 5 4 6 5 5 5 4 
b5230963a805805a8040aa45275bc487 f888d36fd5da7600d5cbc876d5e7268b 5 5 5 1 4 7 5 6 2 4 6 5 4 4 6 3 3 4 5 6 4 4 3 
b1d45859dad8b35a185e9f40b964c751 ab7ebe44ccbca98f52927cb0aa5e6fbf 4 4 3 2 5 4 5 3 3 4 2 5 4 5 5 5 5 5 2 4 3 4 3 
15b51eef8ed24aa630e9e6e94dad3b31 50860d4bf66c477a0fc935e546843589 3 5 4 4 4 3 7 3 1 4 4 2 4 3 4 4 5 4 4 2 5 6 4 
909aa61e6cf0c59cdaab852759c059bd 5e1c4244bacd0875833828b442fb84b7 2 6 6 2 5 5 3 4 6 3 5 5 4 2 8 3 2 6 5 2 5 2 4 
3e1b72aa0b3746e5e3cc0d3c8c66f9f6 d60c1836c36c7c78f626a3e4b749975e 5 3 4 6 4 6 4 6 5 3 4 5 4 7 2 4 6 4 4 3 6 5 5 
ee2a10fa6157df4423ec80af527aa66a f9bed530d39353b02ddbb525a50d76ac 6 4 5 2 1 3 6 3 2 5 3 6 4 3 5 1 2 3 5 5 5 4 5 
8fcd86f02465354752b5f6a42f9c0f73 0082669a448db738050114d7db099751 5 3 3 3 6 6 3 6 4 4 2 0 4 2 2 5 2 3 3 6 2 4 2 
1c211540874a87d9ff7d7d2f1a8ca2a9 79d4985928b339d2c29b1b3eea91ab5a 3 5 5 4 5 3 4 4 4 4 6 5 4 4 5 3 4 5 4 2 4 6 5 
c664744daefb26ae78a3dd92307f3b1d 177c243aec80552a98497988fdd57560 4 6 0 5 3 3 4 3 4 4 3 4 4 6 5 4 4 3 5 5 4 1 3 
f7d7a0a5d2c6534b6a30dd9ab019b70f a80a1a952fb4f13944a12ef95ba8455f 7 5 4 3 3 3 6 5 4 4 3 3 4 5 3 4 4 7 3 5 4 3 4 
a04043720696bd70c79b0a77b4c286ea b436374d863e05004c89f5fa88fa367b 2 4 5 4 4 4 5 4 2 2 3 4 4 5 3 4 4 7 3 4 4 3 3 
3b0f2541a6e2b26d7dbce4317e6a1c10 23dcf9e2e1b67475e8f1242200ee5710 5 1 2 4 6 3 3 6 3 2 6 3 4 3 6 6 5 4 5 3 5 6 5 
c7d8196dbbcbda3887be6a062886160e 5361d8d688b42cb524a0cd405ef8e454 5 5 1 5 2 4 3 1 3 2 2 4 4 6 4 5 6 5 2 2 5 4 2 
f5b90eb084e9e90ba75311d0d927de1e 3b786e4864fae25fe7cbb58799ee3bba 6 6 0 3 2 6 5 3 3 5 4 5 4 6 3 3 8 3 4 2 4 5 3 
fa780c7e61f58a09489bd921c3b73fc0 a17042015d7b6e3d1097f962955b7521 6 4 4 8 5 3 3 5 4 5 3 3 4 6 4 3 4 2 6 5 5 6 4 
402dbba22245ab6ae1848ba43bca6414 46fd42e94c04f3bd9f9adeba78ca43ea 1 5 2 3 3 7 5 5 5 3 4 3 4 3 3 2 4 4 4 4 4 3 5 
2436e5467c90b05d143b014f066563a8 89a0092ed7f44e1e54e08516599540cb 2 4 4 4 5 3 4 5 5 5 3 3 4 4 6 5 6 5 5 4 4 4 4 
e431fb60c1acbdd5e7be24ed23879523 c697ee8f07473b835874a17c675f425d 4 6 3 4 6 2 6 4 5 3 8 4 4 7 7 2 6 4 6 5 4 5 4 
dd71979e1d5473041297f2351f8758a5 4e48b6966f002f1b83cfa39554c015c6 6 6 3 5 4 7 3 4 3 3 7 4 4 7 4 5 5 4 5 7 4 6 3 
9b603eb8b4b1bcc749aefc6836550d42 1e7d1a169f834cc356be966a62570d56 5 3 4 6 4 3 3 4 3 4 5 4 4 5 6 4 7 4 5 5 5 3 5 
bf0a6b74bb283b04d6376c0c8c794f0e dd8e9d02aaf55d3c7d54c08f005dbe4e 7 3 6 4 2 1 5 5 2 6 6 6 4 3 4 4 3 4 2 3 6 4 4 
b1b4a36cdcde71b315ddbfa2570eb001 7575c506aa7dea4caa9efe91c5f43228 4 4 5 6 5 3 4 4 3 4 3 5 4 3 1 3 4 5 2 3 5 5 4 
a33f8f801d003332def2d435018536fe bb99450424a28093792026a7b18230c8 4 2 4 2 0 5 4 4 4 5 2 6 4 4 2 2 5 5 2 4 5 5 6 
de1fe6fb20192dfe0c02330d87690b11 3e5d755716bd89a3ce17395f699368c1 6 6 4 3 3 7 2 4 5 2 4 5 4 4 5 2 6 5 4 5 3 2 5 
9340beb35aebb166ede473744d7e8562 f7c00c0dbea4eb459838e78a82ed249b 4 4 3 5 7 4 5 2 4 4 5 7 4 3 4 4 3 5 5 4 2 5 4 
cffe5929e90a8fd7ee024b3b80d19d4a 0a4034101a478c3b84b384d40c85f104 6 4 4 1 4 5 2 4 3 3 5 2 4 4 5 5 3 5 4 5 2 4 3 
51fd913b072012f5225d31a32eceedb3 219466cd71e2178adc8ce75940dfa131 3 5 3 5 4 3 4 3 4 5 4 2 4 4 4 5 5 5 3 7 5 3 2 
